Date,Country,JCVIPriorityGroup,Population,PopulationQF,Dose,CumulativeNumberVaccinated,CumulativePercentCoverage,CumulativePercentCoverageQF,AgeBand
20210722,S92000003,2 - Specified Frontline Social Care Workers,117965,,Dose 2,95912,81.3054719620226,,16 years and over
20210722,S92000003,4 - Clinically Extremely Vulnerable,180284,,Dose 1,172535,95.7017816334228,,16 years and over
20210722,S92000003,4 - Clinically Extremely Vulnerable,180284,,Dose 2,168535,93.483060060793,,16 years and over
20210722,S92000003,6 - 16 to 64 year olds with underlying health conditions,761432,,Dose 1,685741,90.0593881003163,,16 years and over
20210722,S92000003,6 - 16 to 64 year olds with underlying health conditions,761432,,Dose 2,648972,85.2304605007407,,16 years and over
20210722,S92000003,6 - Unpaid Carers,,:,Dose 1,237972,,z,16 years and over
20210722,S92000003,6 - Unpaid Carers,,:,Dose 2,210776,,z,16 years and over
20210723,S92000003,1 - All Care Home Residents,,:,Dose 1,35973,,z,16 years and over
20210723,S92000003,1 - All Care Home Residents,,:,Dose 2,32887,,z,16 years and over
20210723,S92000003,1 - Care Home Residents - Older Adults,28192,,Dose 1,27511,97.5844211123723,,16 years and over
20210723,S92000003,1 - Care Home Residents - Older Adults,28192,,Dose 2,26633,94.4700624290579,,16 years and over
20210723,S92000003,1 - Care Home Staff,50000,,Dose 1,54172,108.344,,16 years and over
20210723,S92000003,1 - Care Home Staff,50000,,Dose 2,51836,103.672,,16 years and over
20210723,S92000003,2 - Any Frontline Health and Social Care Worker,,:,Dose 1,374399,,z,16 years and over
20210723,S92000003,2 - Any Frontline Health and Social Care Worker,,:,Dose 2,362739,,z,16 years and over
20210723,S92000003,2 - Specified Frontline Health Care Workers,105012,,Dose 1,99238,94.5015807717213,,16 years and over
20210723,S92000003,2 - Specified Frontline Health Care Workers,105012,,Dose 2,94361,89.8573496362321,,16 years and over
20210723,S92000003,2 - Specified Frontline Social Care Workers,117965,,Dose 1,104743,88.7915907260628,,16 years and over
20210723,S92000003,2 - Specified Frontline Social Care Workers,117965,,Dose 2,96039,81.4131310134362,,16 years and over
20210723,S92000003,4 - Clinically Extremely Vulnerable,180284,,Dose 1,172534,95.7012269530297,,16 years and over
20210723,S92000003,4 - Clinically Extremely Vulnerable,180284,,Dose 2,168589,93.5130128020235,,16 years and over
20210723,S92000003,6 - 16 to 64 year olds with underlying health conditions,761432,,Dose 1,685862,90.0752792107503,,16 years and over
20210723,S92000003,6 - 16 to 64 year olds with underlying health conditions,761432,,Dose 2,649570,85.3089967324725,,16 years and over
20210723,S92000003,6 - Unpaid Carers,,:,Dose 1,238044,,z,16 years and over
20210723,S92000003,6 - Unpaid Carers,,:,Dose 2,211543,,z,16 years and over
20210724,S92000003,1 - All Care Home Residents,,:,Dose 1,35979,,z,16 years and over
20210724,S92000003,1 - All Care Home Residents,,:,Dose 2,32888,,z,16 years and over
20210724,S92000003,1 - Care Home Residents - Older Adults,28192,,Dose 1,27511,97.5844211123723,,16 years and over
20210724,S92000003,1 - Care Home Residents - Older Adults,28192,,Dose 2,26635,94.4771566401816,,16 years and over
20210724,S92000003,1 - Care Home Staff,50000,,Dose 1,54173,108.346,,16 years and over
20210724,S92000003,1 - Care Home Staff,50000,,Dose 2,51844,103.688,,16 years and over
20210724,S92000003,2 - Any Frontline Health and Social Care Worker,,:,Dose 1,374418,,z,16 years and over
20210724,S92000003,2 - Any Frontline Health and Social Care Worker,,:,Dose 2,362865,,z,16 years and over
20210724,S92000003,2 - Specified Frontline Health Care Workers,105012,,Dose 1,99253,94.5158648535405,,16 years and over
20210724,S92000003,2 - Specified Frontline Health Care Workers,105012,,Dose 2,94417,89.9106768750238,,16 years and over
20210724,S92000003,2 - Specified Frontline Social Care Workers,117965,,Dose 1,104768,88.812783452719,,16 years and over
20210724,S92000003,2 - Specified Frontline Social Care Workers,117965,,Dose 2,96119,81.4809477387361,,16 years and over
20210724,S92000003,4 - Clinically Extremely Vulnerable,180284,,Dose 1,172541,95.7051097157818,,16 years and over
20210724,S92000003,4 - Clinically Extremely Vulnerable,180284,,Dose 2,168617,93.5285438530319,,16 years and over
20210724,S92000003,6 - 16 to 64 year olds with underlying health conditions,761432,,Dose 1,685957,90.0877557024133,,16 years and over
20210724,S92000003,6 - 16 to 64 year olds with underlying health conditions,761432,,Dose 2,649980,85.3628426438605,,16 years and over
20210724,S92000003,6 - Unpaid Carers,,:,Dose 1,238089,,z,16 years and over
20210724,S92000003,6 - Unpaid Carers,,:,Dose 2,212025,,z,16 years and over
20210725,S92000003,1 - All Care Home Residents,,:,Dose 1,35995,,z,16 years and over
20210725,S92000003,1 - All Care Home Residents,,:,Dose 2,32908,,z,16 years and over
20210725,S92000003,1 - Care Home Residents - Older Adults,28192,,Dose 1,27512,97.5879682179342,,16 years and over
20210725,S92000003,1 - Care Home Residents - Older Adults,28192,,Dose 2,26636,94.4807037457435,,16 years and over
20210725,S92000003,1 - Care Home Staff,50000,,Dose 1,54173,108.346,,16 years and over
20210725,S92000003,1 - Care Home Staff,50000,,Dose 2,51848,103.696,,16 years and over
20210725,S92000003,2 - Any Frontline Health and Social Care Worker,,:,Dose 1,374421,,z,16 years and over
20210725,S92000003,2 - Any Frontline Health and Social Care Worker,,:,Dose 2,362954,,z,16 years and over
20210725,S92000003,2 - Specified Frontline Health Care Workers,105012,,Dose 1,99263,94.5253875747534,,16 years and over
20210725,S92000003,2 - Specified Frontline Health Care Workers,105012,,Dose 2,94453,89.9449586713899,,16 years and over
20210725,S92000003,2 - Specified Frontline Social Care Workers,117965,,Dose 1,104778,88.8212605433815,,16 years and over
20210725,S92000003,2 - Specified Frontline Social Care Workers,117965,,Dose 2,96174,81.5275717373797,,16 years and over
20210725,S92000003,4 - Clinically Extremely Vulnerable,180284,,Dose 1,172545,95.7073284373544,,16 years and over
20210725,S92000003,4 - Clinically Extremely Vulnerable,180284,,Dose 2,168643,93.542965543254,,16 years and over
20210725,S92000003,6 - 16 to 64 year olds with underlying health conditions,761432,,Dose 1,686017,90.0956355918848,,16 years and over
20210725,S92000003,6 - 16 to 64 year olds with underlying health conditions,761432,,Dose 2,650344,85.4106473066538,,16 years and over
20210725,S92000003,6 - Unpaid Carers,,:,Dose 1,238120,,z,16 years and over
20210725,S92000003,6 - Unpaid Carers,,:,Dose 2,212508,,z,16 years and over
20210726,S92000003,1 - All Care Home Residents,,:,Dose 1,35996,,z,16 years and over
20210726,S92000003,1 - All Care Home Residents,,:,Dose 2,32911,,z,16 years and over
20210726,S92000003,1 - Care Home Residents - Older Adults,28192,,Dose 1,27512,97.5879682179342,,16 years and over
20210726,S92000003,1 - Care Home Residents - Older Adults,28192,,Dose 2,26641,94.4984392735528,,16 years and over
20210726,S92000003,1 - Care Home Staff,50000,,Dose 1,54175,108.35,,16 years and over
20210726,S92000003,1 - Care Home Staff,50000,,Dose 2,51858,103.716,,16 years and over
20210726,S92000003,2 - Any Frontline Health and Social Care Worker,,:,Dose 1,374446,,z,16 years and over
20210726,S92000003,2 - Any Frontline Health and Social Care Worker,,:,Dose 2,363062,,z,16 years and over
20210726,S92000003,2 - Specified Frontline Health Care Workers,105012,,Dose 1,99276,94.53776711233,,16 years and over
20210726,S92000003,2 - Specified Frontline Health Care Workers,105012,,Dose 2,94508,89.9973336380604,,16 years and over
20210726,S92000003,2 - Specified Frontline Social Care Workers,117965,,Dose 1,104801,88.8407578519052,,16 years and over
20210726,S92000003,2 - Specified Frontline Social Care Workers,117965,,Dose 2,96273,81.6114949349383,,16 years and over
20210726,S92000003,4 - Clinically Extremely Vulnerable,180284,,Dose 1,172548,95.7089924785339,,16 years and over
20210726,S92000003,4 - Clinically Extremely Vulnerable,180284,,Dose 2,168672,93.5590512746555,,16 years and over
20210726,S92000003,6 - 16 to 64 year olds with underlying health conditions,761432,,Dose 1,686106,90.1073240946007,,16 years and over
20210726,S92000003,6 - 16 to 64 year olds with underlying health conditions,761432,,Dose 2,650781,85.4680391683039,,16 years and over
20210726,S92000003,6 - Unpaid Carers,,:,Dose 1,238177,,z,16 years and over
20210726,S92000003,6 - Unpaid Carers,,:,Dose 2,213021,,z,16 years and over
20210727,S92000003,1 - All Care Home Residents,,:,Dose 1,36007,,z,16 years and over
20210727,S92000003,1 - All Care Home Residents,,:,Dose 2,32923,,z,16 years and over
20210727,S92000003,1 - Care Home Residents - Older Adults,29328,,Dose 1,28618,97.5791052918712,,16 years and over
20210727,S92000003,1 - Care Home Residents - Older Adults,29328,,Dose 2,27673,94.3569285324604,,16 years and over
20210727,S92000003,1 - Care Home Staff,50000,,Dose 1,54178,108.356,,16 years and over
20210727,S92000003,1 - Care Home Staff,50000,,Dose 2,51875,103.75,,16 years and over
20210727,S92000003,2 - Any Frontline Health and Social Care Worker,,:,Dose 1,374466,,z,16 years and over
20210727,S92000003,2 - Any Frontline Health and Social Care Worker,,:,Dose 2,363179,,z,16 years and over
20210727,S92000003,2 - Specified Frontline Health Care Workers,105012,,Dose 1,99295,94.5558602826344,,16 years and over
20210727,S92000003,2 - Specified Frontline Health Care Workers,105012,,Dose 2,94590,90.0754199520055,,16 years and over
20210727,S92000003,2 - Specified Frontline Social Care Workers,117965,,Dose 1,104820,88.8568643241639,,16 years and over
20210727,S92000003,2 - Specified Frontline Social Care Workers,117965,,Dose 2,96378,81.7005043868944,,16 years and over
20210727,S92000003,4 - Clinically Extremely Vulnerable,180944,,Dose 1,173198,95.7191175170218,,16 years and over
20210727,S92000003,4 - Clinically Extremely Vulnerable,180944,,Dose 2,169294,93.561543903086,,16 years and over
20210727,S92000003,6 - 16 to 64 year olds with underlying health conditions,761432,,Dose 1,686240,90.1249225144202,,16 years and over
20210727,S92000003,6 - 16 to 64 year olds with underlying health conditions,761432,,Dose 2,651216,85.5251683669717,,16 years and over
20210727,S92000003,6 - Unpaid Carers,,:,Dose 1,238249,,z,16 years and over
20210727,S92000003,6 - Unpaid Carers,,:,Dose 2,213477,,z,16 years and over
20210728,S92000003,1 - All Care Home Residents,,:,Dose 1,36015,,z,16 years and over
20210728,S92000003,1 - All Care Home Residents,,:,Dose 2,32933,,z,16 years and over
20210728,S92000003,1 - Care Home Residents - Older Adults,29097,,Dose 1,28395,97.5873801422827,,16 years and over
20210728,S92000003,1 - Care Home Residents - Older Adults,29097,,Dose 2,27463,94.3843007870227,,16 years and over
20210728,S92000003,1 - Care Home Staff,50000,,Dose 1,54178,108.356,,16 years and over
20210728,S92000003,1 - Care Home Staff,50000,,Dose 2,51890,103.78,,16 years and over
20210728,S92000003,2 - Any Frontline Health and Social Care Worker,,:,Dose 1,374480,,z,16 years and over
20210728,S92000003,2 - Any Frontline Health and Social Care Worker,,:,Dose 2,363307,,z,16 years and over
20210728,S92000003,2 - Specified Frontline Health Care Workers,105012,,Dose 1,99303,94.5634784596046,,16 years and over
20210728,S92000003,2 - Specified Frontline Health Care Workers,105012,,Dose 2,94677,90.158267626557,,16 years and over
20210728,S92000003,2 - Specified Frontline Social Care Workers,117965,,Dose 1,104841,88.8746662145552,,16 years and over
20210728,S92000003,2 - Specified Frontline Social Care Workers,117965,,Dose 2,96490,81.7954478023142,,16 years and over
20210728,S92000003,4 - Clinically Extremely Vulnerable,180621,,Dose 1,172890,95.7197668045244,,16 years and over
20210728,S92000003,4 - Clinically Extremely Vulnerable,180621,,Dose 2,169046,93.5915535845777,,16 years and over
20210728,S92000003,6 - 16 to 64 year olds with underlying health conditions,761274,,Dose 1,686205,90.1390300995437,,16 years and over
20210728,S92000003,6 - 16 to 64 year olds with underlying health conditions,761274,,Dose 2,651586,85.5915215809288,,16 years and over
20210728,S92000003,6 - Unpaid Carers,,:,Dose 1,238303,,z,16 years and over
20210728,S92000003,6 - Unpaid Carers,,:,Dose 2,213945,,z,16 years and over
20210729,S92000003,1 - All Care Home Residents,,:,Dose 1,36017,,z,16 years and over
20210729,S92000003,1 - All Care Home Residents,,:,Dose 2,32938,,z,16 years and over
20210729,S92000003,1 - Care Home Residents - Older Adults,29097,,Dose 1,28395,97.5873801422827,,16 years and over
20210729,S92000003,1 - Care Home Residents - Older Adults,29097,,Dose 2,27472,94.4152318108396,,16 years and over
20210729,S92000003,1 - Care Home Staff,50000,,Dose 1,54181,108.362,,16 years and over
20210729,S92000003,1 - Care Home Staff,50000,,Dose 2,51911,103.822,,16 years and over
20210729,S92000003,2 - Any Frontline Health and Social Care Worker,,:,Dose 1,374497,,z,16 years and over
20210729,S92000003,2 - Any Frontline Health and Social Care Worker,,:,Dose 2,363434,,z,16 years and over
20210729,S92000003,2 - Specified Frontline Health Care Workers,105012,,Dose 1,99317,94.5768102693026,,16 years and over
20210729,S92000003,2 - Specified Frontline Health Care Workers,105012,,Dose 2,94753,90.2306403077744,,16 years and over
20210729,S92000003,2 - Specified Frontline Social Care Workers,117965,,Dose 1,104858,88.8890772686814,,16 years and over
20210729,S92000003,2 - Specified Frontline Social Care Workers,117965,,Dose 2,96602,81.8903912177341,,16 years and over
20210729,S92000003,4 - Clinically Extremely Vulnerable,180621,,Dose 1,172900,95.7253032593109,,16 years and over
20210729,S92000003,4 - Clinically Extremely Vulnerable,180621,,Dose 2,169072,93.6059483670227,,16 years and over
20210729,S92000003,6 - 16 to 64 year olds with underlying health conditions,761274,,Dose 1,686316,90.1536109206409,,16 years and over
20210729,S92000003,6 - 16 to 64 year olds with underlying health conditions,761274,,Dose 2,652037,85.6507643765582,,16 years and over
20210729,S92000003,6 - Unpaid Carers,,:,Dose 1,238364,,z,16 years and over
20210729,S92000003,6 - Unpaid Carers,,:,Dose 2,214354,,z,16 years and over
20210730,S92000003,1 - All Care Home Residents,,:,Dose 1,36023,,z,16 years and over
20210730,S92000003,1 - All Care Home Residents,,:,Dose 2,32943,,z,16 years and over
20210730,S92000003,1 - Care Home Residents - Older Adults,29097,,Dose 1,28395,97.5873801422827,,16 years and over
20210730,S92000003,1 - Care Home Residents - Older Adults,29097,,Dose 2,27476,94.428978932536,,16 years and over
20210730,S92000003,1 - Care Home Staff,50000,,Dose 1,54186,108.372,,16 years and over
20210730,S92000003,1 - Care Home Staff,50000,,Dose 2,51963,103.926,,16 years and over
20210730,S92000003,2 - Any Frontline Health and Social Care Worker,,:,Dose 1,374529,,z,16 years and over
20210730,S92000003,2 - Any Frontline Health and Social Care Worker,,:,Dose 2,363554,,z,16 years and over
20210730,S92000003,2 - Specified Frontline Health Care Workers,105012,,Dose 1,99338,94.5968079838495,,16 years and over
20210730,S92000003,2 - Specified Frontline Health Care Workers,105012,,Dose 2,94825,90.2992039005066,,16 years and over
20210730,S92000003,2 - Specified Frontline Social Care Workers,117965,,Dose 1,104882,88.9094222862714,,16 years and over
20210730,S92000003,2 - Specified Frontline Social Care Workers,117965,,Dose 2,96756,82.0209384139363,,16 years and over
20210730,S92000003,4 - Clinically Extremely Vulnerable,180621,,Dose 1,172906,95.7286251321829,,16 years and over
20210730,S92000003,4 - Clinically Extremely Vulnerable,180621,,Dose 2,169114,93.6292014771261,,16 years and over
20210730,S92000003,6 - 16 to 64 year olds with underlying health conditions,761274,,Dose 1,686444,90.1704248404648,,16 years and over
20210730,S92000003,6 - 16 to 64 year olds with underlying health conditions,761274,,Dose 2,652553,85.7185454908482,,16 years and over
20210730,S92000003,6 - Unpaid Carers,,:,Dose 1,238420,,z,16 years and over
20210730,S92000003,6 - Unpaid Carers,,:,Dose 2,214880,,z,16 years and over
20210731,S92000003,1 - All Care Home Residents,,:,Dose 1,36023,,z,16 years and over
20210731,S92000003,1 - All Care Home Residents,,:,Dose 2,32943,,z,16 years and over
20210731,S92000003,1 - Care Home Residents - Older Adults,29097,,Dose 1,28395,97.5873801422827,,16 years and over
20210731,S92000003,1 - Care Home Residents - Older Adults,29097,,Dose 2,27477,94.4324157129601,,16 years and over
20210731,S92000003,1 - Care Home Staff,50000,,Dose 1,54189,108.378,,16 years and over
20210731,S92000003,1 - Care Home Staff,50000,,Dose 2,51968,103.936,,16 years and over
20210731,S92000003,2 - Any Frontline Health and Social Care Worker,,:,Dose 1,374542,,z,16 years and over
20210731,S92000003,2 - Any Frontline Health and Social Care Worker,,:,Dose 2,363654,,z,16 years and over
20210731,S92000003,2 - Specified Frontline Health Care Workers,105012,,Dose 1,99353,94.6110920656687,,16 years and over
20210731,S92000003,2 - Specified Frontline Health Care Workers,105012,,Dose 2,94903,90.3734811259666,,16 years and over
20210731,S92000003,2 - Specified Frontline Social Care Workers,117965,,Dose 1,104899,88.9238333403976,,16 years and over
20210731,S92000003,2 - Specified Frontline Social Care Workers,117965,,Dose 2,96860,82.1091001568262,,16 years and over
20210731,S92000003,4 - Clinically Extremely Vulnerable,180621,,Dose 1,172912,95.7319470050548,,16 years and over
20210731,S92000003,4 - Clinically Extremely Vulnerable,180621,,Dose 2,169141,93.6441499050498,,16 years and over
20210731,S92000003,6 - 16 to 64 year olds with underlying health conditions,761274,,Dose 1,686525,90.1810648991033,,16 years and over
20210731,S92000003,6 - 16 to 64 year olds with underlying health conditions,761274,,Dose 2,652949,85.7705635553033,,16 years and over
20210731,S92000003,6 - Unpaid Carers,,:,Dose 1,238455,,z,16 years and over
20210731,S92000003,6 - Unpaid Carers,,:,Dose 2,215365,,z,16 years and over
20210801,S92000003,1 - All Care Home Residents,,:,Dose 1,36023,,z,16 years and over
20210801,S92000003,1 - All Care Home Residents,,:,Dose 2,32949,,z,16 years and over
20210801,S92000003,1 - Care Home Residents - Older Adults,29097,,Dose 1,28400,97.6045640444032,,16 years and over
20210801,S92000003,1 - Care Home Residents - Older Adults,29097,,Dose 2,27484,94.4564731759288,,16 years and over
20210801,S92000003,1 - Care Home Staff,50000,,Dose 1,54192,108.384,,16 years and over
20210801,S92000003,1 - Care Home Staff,50000,,Dose 2,51978,103.956,,16 years and over
20210801,S92000003,2 - Any Frontline Health and Social Care Worker,,:,Dose 1,374545,,z,16 years and over
20210801,S92000003,2 - Any Frontline Health and Social Care Worker,,:,Dose 2,363706,,z,16 years and over
20210801,S92000003,2 - Specified Frontline Health Care Workers,105012,,Dose 1,99365,94.6225193311241,,16 years and over
20210801,S92000003,2 - Specified Frontline Health Care Workers,105012,,Dose 2,94975,90.4420447186988,,16 years and over
20210801,S92000003,2 - Specified Frontline Social Care Workers,117965,,Dose 1,104919,88.9407875217225,,16 years and over
20210801,S92000003,2 - Specified Frontline Social Care Workers,117965,,Dose 2,96960,82.193871063451,,16 years and over
20210801,S92000003,4 - Clinically Extremely Vulnerable,180621,,Dose 1,172921,95.7369298143627,,16 years and over
20210801,S92000003,4 - Clinically Extremely Vulnerable,180621,,Dose 2,169165,93.6574373965375,,16 years and over
20210801,S92000003,6 - 16 to 64 year olds with underlying health conditions,761274,,Dose 1,686603,90.191310881496,,16 years and over
20210801,S92000003,6 - 16 to 64 year olds with underlying health conditions,761274,,Dose 2,653265,85.8120729198685,,16 years and over
20210801,S92000003,6 - Unpaid Carers,,:,Dose 1,238490,,z,16 years and over
20210801,S92000003,6 - Unpaid Carers,,:,Dose 2,215749,,z,16 years and over
20210802,S92000003,1 - All Care Home Residents,,:,Dose 1,36025,,z,16 years and over
20210802,S92000003,1 - All Care Home Residents,,:,Dose 2,32958,,z,16 years and over
20210802,S92000003,1 - Care Home Residents - Older Adults,29097,,Dose 1,28400,97.6045640444032,,16 years and over
20210802,S92000003,1 - Care Home Residents - Older Adults,29097,,Dose 2,27487,94.4667835172011,,16 years and over
20210802,S92000003,1 - Care Home Staff,50000,,Dose 1,54197,108.394,,16 years and over
20210802,S92000003,1 - Care Home Staff,50000,,Dose 2,51998,103.996,,16 years and over
20210802,S92000003,2 - Any Frontline Health and Social Care Worker,,:,Dose 1,374559,,z,16 years and over
20210802,S92000003,2 - Any Frontline Health and Social Care Worker,,:,Dose 2,363786,,z,16 years and over
20210802,S92000003,2 - Specified Frontline Health Care Workers,105012,,Dose 1,99377,94.6339465965794,,16 years and over
20210802,S92000003,2 - Specified Frontline Health Care Workers,105012,,Dose 2,95041,90.5048946787034,,16 years and over
20210802,S92000003,2 - Specified Frontline Social Care Workers,117965,,Dose 1,104942,88.9602848302463,,16 years and over
20210802,S92000003,2 - Specified Frontline Social Care Workers,117965,,Dose 2,97050,82.2701648794134,,16 years and over
20210802,S92000003,4 - Clinically Extremely Vulnerable,180621,,Dose 1,172928,95.7408053327133,,16 years and over
20210802,S92000003,4 - Clinically Extremely Vulnerable,180621,,Dose 2,169198,93.6757076973331,,16 years and over
20210802,S92000003,6 - 16 to 64 year olds with underlying health conditions,761274,,Dose 1,686703,90.2044467563584,,16 years and over
20210802,S92000003,6 - 16 to 64 year olds with underlying health conditions,761274,,Dose 2,653566,85.8516119032044,,16 years and over
20210802,S92000003,6 - Unpaid Carers,,:,Dose 1,238520,,z,16 years and over
20210802,S92000003,6 - Unpaid Carers,,:,Dose 2,216165,,z,16 years and over
20210803,S92000003,1 - All Care Home Residents,,:,Dose 1,36028,,z,16 years and over
20210803,S92000003,1 - All Care Home Residents,,:,Dose 2,32968,,z,16 years and over
20210803,S92000003,1 - Care Home Residents - Older Adults,29097,,Dose 1,28402,97.61143761,,16 years and over
20210803,S92000003,1 - Care Home Residents - Older Adults,29097,,Dose 2,27498,94.5045881,,16 years and over
20210803,S92000003,1 - Care Home Staff,50000,,Dose 1,54199,108.398,,16 years and over
20210803,S92000003,1 - Care Home Staff,50000,,Dose 2,52017,104.034,,16 years and over
20210803,S92000003,2 - Any Frontline Health and Social Care Worker,,:,Dose 1,374592,,z,16 years and over
20210803,S92000003,2 - Any Frontline Health and Social Care Worker,,:,Dose 2,363912,,z,16 years and over
20210803,S92000003,2 - Specified Frontline Health Care Workers,105012,,Dose 1,99388,94.64442159,,16 years and over
20210803,S92000003,2 - Specified Frontline Health Care Workers,105012,,Dose 2,95109,90.56964918,,16 years and over
20210803,S92000003,2 - Specified Frontline Social Care Workers,117965,,Dose 1,104962,88.97723901,,16 years and over
20210803,S92000003,2 - Specified Frontline Social Care Workers,117965,,Dose 2,97192,82.39053957,,16 years and over
20210803,S92000003,4 - Clinically Extremely Vulnerable,180621,,Dose 1,172938,95.74634179,,16 years and over
20210803,S92000003,4 - Clinically Extremely Vulnerable,180621,,Dose 2,169244,93.70117539,,16 years and over
20210803,S92000003,6 - 16 to 64 year olds with underlying health conditions,761274,,Dose 1,686806,90.21797671,,16 years and over
20210803,S92000003,6 - 16 to 64 year olds with underlying health conditions,761274,,Dose 2,654012,85.91019791,,16 years and over
20210803,S92000003,6 - Unpaid Carers,,:,Dose 1,238560,,z,16 years and over
20210803,S92000003,6 - Unpaid Carers,,:,Dose 2,216648,,z,16 years and over
20210804,S92000003,1 - All Care Home Residents,,:,Dose 1,36029,,z,16 years and over
20210804,S92000003,1 - All Care Home Residents,,:,Dose 2,32974,,z,16 years and over
20210804,S92000003,1 - Care Home Residents - Older Adults,28913,,Dose 1,28224,97.6169888977277,,16 years and over
20210804,S92000003,1 - Care Home Residents - Older Adults,28913,,Dose 2,27324,94.5042022619583,,16 years and over
20210804,S92000003,1 - Care Home Staff,50000,,Dose 1,54204,108.408,,16 years and over
20210804,S92000003,1 - Care Home Staff,50000,,Dose 2,52034,104.068,,16 years and over
20210804,S92000003,2 - Any Frontline Health and Social Care Worker,,:,Dose 1,374609,,z,16 years and over
20210804,S92000003,2 - Any Frontline Health and Social Care Worker,,:,Dose 2,364005,,z,16 years and over
20210804,S92000003,2 - Specified Frontline Health Care Workers,105012,,Dose 1,99404,94.659657943854,,16 years and over
20210804,S92000003,2 - Specified Frontline Health Care Workers,105012,,Dose 2,95206,90.6620195787148,,16 years and over
20210804,S92000003,2 - Specified Frontline Social Care Workers,117965,,Dose 1,104990,89.0009748654262,,16 years and over
20210804,S92000003,2 - Specified Frontline Social Care Workers,117965,,Dose 2,97330,82.507523417963,,16 years and over
20210804,S92000003,4 - Clinically Extremely Vulnerable,180338,,Dose 1,172679,95.7529749692245,,16 years and over
20210804,S92000003,4 - Clinically Extremely Vulnerable,180338,,Dose 2,169023,93.725670685047,,16 years and over
20210804,S92000003,6 - 16 to 64 year olds with underlying health conditions,761148,,Dose 1,686807,90.2330427196813,,16 years and over
20210804,S92000003,6 - 16 to 64 year olds with underlying health conditions,761148,,Dose 2,654338,85.9672494705366,,16 years and over
20210804,S92000003,6 - Unpaid Carers,,:,Dose 1,238605,,z,16 years and over
20210804,S92000003,6 - Unpaid Carers,,:,Dose 2,217116,,z,16 years and over
20210805,S92000003,1 - All Care Home Residents,,:,Dose 1,36045,,z,16 years and over
20210805,S92000003,1 - All Care Home Residents,,:,Dose 2,32996,,z,16 years and over
20210805,S92000003,1 - Care Home Residents - Older Adults,28913,,Dose 1,28227,97.6273648531802,,16 years and over
20210805,S92000003,1 - Care Home Residents - Older Adults,28913,,Dose 2,27332,94.5318714764985,,16 years and over
20210805,S92000003,1 - Care Home Staff,50000,,Dose 1,54205,108.41,,16 years and over
20210805,S92000003,1 - Care Home Staff,50000,,Dose 2,52063,104.126,,16 years and over
20210805,S92000003,2 - Any Frontline Health and Social Care Worker,,:,Dose 1,374630,,z,16 years and over
20210805,S92000003,2 - Any Frontline Health and Social Care Worker,,:,Dose 2,364140,,z,16 years and over
20210805,S92000003,2 - Specified Frontline Health Care Workers,105012,,Dose 1,99415,94.6701329371881,,16 years and over
20210805,S92000003,2 - Specified Frontline Health Care Workers,105012,,Dose 2,95281,90.7334399878109,,16 years and over
20210805,S92000003,2 - Specified Frontline Social Care Workers,117965,,Dose 1,105007,89.0153859195524,,16 years and over
20210805,S92000003,2 - Specified Frontline Social Care Workers,117965,,Dose 2,97459,82.616877887509,,16 years and over
20210805,S92000003,4 - Clinically Extremely Vulnerable,180338,,Dose 1,172686,95.7568565693309,,16 years and over
20210805,S92000003,4 - Clinically Extremely Vulnerable,180338,,Dose 2,169054,93.7428606283756,,16 years and over
20210805,S92000003,6 - 16 to 64 year olds with underlying health conditions,761148,,Dose 1,686930,90.2492025204034,,16 years and over
20210805,S92000003,6 - 16 to 64 year olds with underlying health conditions,761148,,Dose 2,654705,86.0154661117155,,16 years and over
20210805,S92000003,6 - Unpaid Carers,,:,Dose 1,238655,,z,16 years and over
20210805,S92000003,6 - Unpaid Carers,,:,Dose 2,217536,,z,16 years and over
20210806,S92000003,1 - All Care Home Residents,,:,Dose 1,36047,,z,16 years and over
20210806,S92000003,1 - All Care Home Residents,,:,Dose 2,33001,,z,16 years and over
20210806,S92000003,1 - Care Home Residents - Older Adults,28913,,Dose 1,28229,97.6342821568153,,16 years and over
20210806,S92000003,1 - Care Home Residents - Older Adults,28913,,Dose 2,27336,94.5457060837686,,16 years and over
20210806,S92000003,1 - Care Home Staff,50000,,Dose 1,54206,108.412,,16 years and over
20210806,S92000003,1 - Care Home Staff,50000,,Dose 2,52070,104.14,,16 years and over
20210806,S92000003,2 - Any Frontline Health and Social Care Worker,,:,Dose 1,374642,,z,16 years and over
20210806,S92000003,2 - Any Frontline Health and Social Care Worker,,:,Dose 2,364260,,z,16 years and over
20210806,S92000003,2 - Specified Frontline Health Care Workers,105012,,Dose 1,99435,94.6891783796138,,16 years and over
20210806,S92000003,2 - Specified Frontline Health Care Workers,105012,,Dose 2,95384,90.8315240163029,,16 years and over
20210806,S92000003,2 - Specified Frontline Social Care Workers,117965,,Dose 1,105045,89.0475988640699,,16 years and over
20210806,S92000003,2 - Specified Frontline Social Care Workers,117965,,Dose 2,97569,82.7101258847963,,16 years and over
20210806,S92000003,4 - Clinically Extremely Vulnerable,180338,,Dose 1,172696,95.7624017123402,,16 years and over
20210806,S92000003,4 - Clinically Extremely Vulnerable,180338,,Dose 2,169075,93.754505428695,,16 years and over
20210806,S92000003,6 - 16 to 64 year olds with underlying health conditions,761148,,Dose 1,687060,90.2662819845812,,16 years and over
